#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2537006	9960	1111	115285	107536	-	-	USP3	CHEK1	SIH003|UBP	CHK1	Affinity Capture-Western	physical	Cheng YC (2018)	PUBMED:29735693	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y6I4	-	NP_006528|NP_001243631	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2537007	9960	1111	115285	107536	-	-	USP3	CHEK1	SIH003|UBP	CHK1	Biochemical Activity	physical	Cheng YC (2018)	PUBMED:29735693	9606	9606	Low Throughput	-	Deubiquitination	-	-	BIOGRID	Q9Y6I4	-	NP_006528|NP_001243631	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549586	1111	4171	107536	110339	-	-	CHEK1	MCM2	CHK1	BM28|CCNL1|CDCL1|D3S3194|MITOTIN|cdc19	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P49736	-	NP_004517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549587	1111	4172	107536	110340	-	RP1-108C2.3	CHEK1	MCM3	CHK1	HCC5|P1-MCM3|P1.h|RLFB	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P25205	B4DUQ9|J3KQ69	NP_001353300|NP_001353301|NP_001353302|NP_001353303|NP_001353304|NP_001257401|NP_002379|NP_001353298|NP_001353299	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549588	1111	4173	107536	110341	-	-	CHEK1	MCM4	CHK1	CDC21|CDC54|NKCD|NKGCD|P1-CDC21|hCdc21	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P33991	B4DLA6|B3KMX0	NP_877423|NP_005905	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549589	1111	4174	107536	110342	-	RP5-824I19__A.1	CHEK1	MCM5	CHK1	CDC46|P1-CDC46	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P33992	B1AHB0	NP_006730	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549590	1111	4175	107536	110343	-	-	CHEK1	MCM6	CHK1	MCG40308|Mis5|P105MCM	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q14566	-	NP_005906	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549591	1111	4176	107536	110344	-	-	CHEK1	MCM7	CHK1	CDC47|MCM2|P1.1-MCM3|P1CDC47|P85MCM|PNAS146|PPP1R104	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P33993	C6EMX8	NP_001265524|NP_877577|NP_005907	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549592	4176	1111	110344	107536	-	-	MCM7	CHEK1	CDC47|MCM2|P1.1-MCM3|P1CDC47|P85MCM|PNAS146|PPP1R104	CHK1	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P33993	C6EMX8	NP_001265524|NP_877577|NP_005907	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549593	1111	4171	107536	110339	-	-	CHEK1	MCM2	CHK1	BM28|CCNL1|CDCL1|D3S3194|MITOTIN|cdc19	Reconstituted Complex	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P49736	-	NP_004517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549594	1111	4175	107536	110343	-	-	CHEK1	MCM6	CHK1	MCG40308|Mis5|P105MCM	Reconstituted Complex	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q14566	-	NP_005906	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549595	1111	4176	107536	110344	-	-	CHEK1	MCM7	CHK1	CDC47|MCM2|P1.1-MCM3|P1CDC47|P85MCM|PNAS146|PPP1R104	Reconstituted Complex	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P33993	C6EMX8	NP_001265524|NP_877577|NP_005907	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549596	8318	1111	113915	107536	UNQ374/PRO710	-	CDC45	CHEK1	CDC45L|CDC45L2|PORC-PI-1	CHK1	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O75419	-	NP_001356220|NP_003495|NP_001171481|NP_001171482	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549597	1111	9837	107536	115174	-	RP4-691N24.2	CHEK1	GINS1	CHK1	PSF1	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q14691	-	NP_066545	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549598	4171	1111	110339	107536	-	-	MCM2	CHEK1	BM28|CCNL1|CDCL1|D3S3194|MITOTIN|cdc19	CHK1	Reconstituted Complex	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49736	-	NP_004517	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2549599	4171	1111	110339	107536	-	-	MCM2	CHEK1	BM28|CCNL1|CDCL1|D3S3194|MITOTIN|cdc19	CHK1	Affinity Capture-Western	physical	Han X (2014)	PUBMED:25049228	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49736	-	NP_004517	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2599992	1111	7158	107536	113011	-	-	CHEK1	TP53BP1	CHK1	53BP1|p202	Biochemical Activity	physical	Tripathi V (2008)	PUBMED:17984114	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q12888	-	NP_005648|NP_001135452|NP_001135451	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2610502	1111	675	107536	107142	-	RP11-298P3.4	CHEK1	BRCA2	CHK1	BRCC2|BROVCA2|FACD|FAD|FAD1|FANCD|FANCD1|GLM3|PNCA2|XRCC11	Biochemical Activity	physical	Bahassi EM (2008)	PUBMED:18317453	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P51587	-	NP_000050	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2611567	8454	1111	114032	107536	-	-	CUL1	CHEK1	-	CHK1	Affinity Capture-Western	physical	Ma Y (2019)	PUBMED:30428154	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13616	B3KTW0	NP_001357589|NP_003583|NP_001357591|NP_001357590|NP_001357593|NP_001357592	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2611568	8945	1111	114457	107536	RP11-529I10.2	-	BTRC	CHEK1	BETA-TRCP|FBW1A|FBXW1|FBXW1A|FWD1|bTrCP|bTrCP1|betaTrCP	CHK1	Affinity Capture-Western	physical	Ma Y (2019)	PUBMED:30428154	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y297	B2R8L3|B7Z3H4|Q68DS0	NP_003930|NP_378663|NP_001243785	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2611569	1111	8945	107536	114457	-	RP11-529I10.2	CHEK1	BTRC	CHK1	BETA-TRCP|FBW1A|FBXW1|FBXW1A|FWD1|bTrCP|bTrCP1|betaTrCP	Affinity Capture-Western	physical	Ma Y (2019)	PUBMED:30428154	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9Y297	B2R8L3|B7Z3H4|Q68DS0	NP_003930|NP_378663|NP_001243785	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2611570	5562	1111	111549	107536	-	-	PRKAA1	CHEK1	AMPK|AMPKa1	CHK1	Biochemical Activity	physical	Ma Y (2019)	PUBMED:30428154	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q13131	-	NP_996790|NP_006242	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2616354	5888	1111	111825	107536	-	-	RAD51	CHEK1	BRCC5|HRAD51|HsRad51|HsT16930|MRMV2|RAD51A|RECA	CHK1	Affinity Capture-Western	physical	Jia Y (2013)	PUBMED:22665067	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q06609	-	NP_001157742|NP_002866|NP_001157741|NP_597994	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618126	1111	4137	107536	110308	-	-	CHEK1	MAPT	CHK1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Iijima-Ando K (2010)	PUBMED:20159774	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2642143	9110	1111	114560	107536	-	-	MTMR4	CHEK1	FYVE-DSP2|ZFYVE11	CHK1	Affinity Capture-MS	physical	Kumar P (2017)	PUBMED:28675297	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9NYA4	-	NP_004678	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2748332	57664	1111	121697	107536	-	-	PLEKHA4	CHEK1	PEPP1	CHK1	Affinity Capture-MS	physical	Shami Shah A (2019)	PUBMED:31091453	9606	9606	High Throughput	-	-	assayed using SILAC IP (stable isotope labeling by amino acids in cell culture-based quantitative immunoprecipitation)|only hits identified in both pull-downs have been included	-	BIOGRID	Q9H4M7	-	NP_001154826|NP_065955	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2766550	7874	1111	113622	107536	-	-	USP7	CHEK1	HAUSP|TEF1	CHK1	Affinity Capture-Western	physical	Wang B (2019)	PUBMED:31601781	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2779940	5579	1111	111565	107536	-	-	PRKCB	CHEK1	PKC-beta|PKCB|PRKCB1|PRKCB2	CHK1	Affinity Capture-MS	physical	Kennedy SA (2020)	PUBMED:31980649	9606	9606	High Throughput	-	-	-	-	BIOGRID	P05771	-	NP_997700|NP_002729	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2840724	10902	1111	116108	107536	-	-	BRD8	CHEK1	SMAP|SMAP2|p120	CHK1	Affinity Capture-MS	physical	Kim JJ (2019)	PUBMED:31753913	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9H0E9	B4DN43|B4DMS9|B5MCW3|B4DEG9	NP_631938|NP_006687|NP_001157798|NP_001287890|NP_001287891|NP_001287895	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2841574	51592	1111	119625	107536	-	-	TRIM33	CHEK1	ECTO|PTC7|RFG7|TF1G|TIF1G|TIF1GAMMA|TIFGAMMA	CHK1	Affinity Capture-MS	physical	Kim JJ (2019)	PUBMED:31753913	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UPN9	B3KN30	NP_148980|NP_056990	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2849631	81570	1111	123531	107536	-	-	CLPB	CHEK1	HSP78|SKD3	CHK1	Proximity Label-MS	physical	Antonicka H (2020)	PUBMED:32877691	9606	9606	High Throughput	0.97	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID	Q9H078	-	NP_001245322|NP_001245323|NP_110440|NP_001245321	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2935971	1111	7874	107536	113622	-	-	CHEK1	USP7	CHK1	HAUSP|TEF1	Affinity Capture-Western	physical	Cartel M (2021)	PUBMED:32447346	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2935972	1111	7874	107536	113622	-	-	CHEK1	USP7	CHK1	HAUSP|TEF1	Co-localization	physical	Cartel M (2021)	PUBMED:32447346	9606	9606	Low Throughput	-	-	in situ PLA	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953188	1111	51343	107536	119489	-	-	CHEK1	FZR1	CHK1	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1	Biochemical Activity	physical	Pal D (2020)	PUBMED:32345958	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9UM11	-	NP_057347|NP_001129669|NP_001129670	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953190	51343	1111	119489	107536	-	-	FZR1	CHEK1	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1	CHK1	Affinity Capture-Western	physical	Pal D (2020)	PUBMED:32345958	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UM11	-	NP_057347|NP_001129669|NP_001129670	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953197	1111	9618	107536	114979	-	-	CHEK1	TRAF4	CHK1	CART1|MLN62|RNF83	Affinity Capture-MS	physical	Yu X (2020)	PUBMED:32357935	9606	9606	High Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9BUZ4	A0A024QZ59	NP_004286	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953198	1111	9618	107536	114979	-	-	CHEK1	TRAF4	CHK1	CART1|MLN62|RNF83	Affinity Capture-Western	physical	Yu X (2020)	PUBMED:32357935	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9BUZ4	A0A024QZ59	NP_004286	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953199	9618	1111	114979	107536	-	-	TRAF4	CHEK1	CART1|MLN62|RNF83	CHK1	Affinity Capture-Western	physical	Yu X (2020)	PUBMED:32357935	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BUZ4	A0A024QZ59	NP_004286	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953200	1111	9618	107536	114979	-	-	CHEK1	TRAF4	CHK1	CART1|MLN62|RNF83	Reconstituted Complex	physical	Yu X (2020)	PUBMED:32357935	9606	9606	Low Throughput	-	-	assayed using GST (glutathione S-transferase) pull-down experiments	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9BUZ4	A0A024QZ59	NP_004286	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953201	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Yu X (2020)	PUBMED:32357935	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953202	9618	1111	114979	107536	-	-	TRAF4	CHEK1	CART1|MLN62|RNF83	CHK1	Biochemical Activity	physical	Yu X (2020)	PUBMED:32357935	9606	9606	Low Throughput	-	Ubiquitination	in vitro ubiquitination with UBE1 as E1, UBCH6 as E2, TRAF4 as E3 and CHK1 as substrate	-	BIOGRID	Q9BUZ4	A0A024QZ59	NP_004286	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2953203	545	1111	107027	107536	-	-	ATR	CHEK1	FCTCS|FRP1|MEC1|SCKL|SCKL1	CHK1	Affinity Capture-Western	physical	Yu X (2020)	PUBMED:32357935	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13535	-	NP_001175	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2977048	10013	1111	115330	107536	JM21	-	HDAC6	CHEK1	CPBHM|HD6|PPP1R90	CHK1	Biochemical Activity	physical	Moses N (2020)	PUBMED:33020410	9606	9606	Low Throughput	-	Ubiquitination	Reaction mix contains UBE1(E1), UBCH5A(E2) and HADC6(E3)	-	BIOGRID	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2977050	1111	10013	107536	115330	-	JM21	CHEK1	HDAC6	CHK1	CPBHM|HD6|PPP1R90	Reconstituted Complex	physical	Moses N (2020)	PUBMED:33020410	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2977051	10013	1111	115330	107536	JM21	-	HDAC6	CHEK1	CPBHM|HD6|PPP1R90	CHK1	Reconstituted Complex	physical	Moses N (2020)	PUBMED:33020410	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2977052	1111	10013	107536	115330	-	JM21	CHEK1	HDAC6	CHK1	CPBHM|HD6|PPP1R90	Affinity Capture-Western	physical	Moses N (2020)	PUBMED:33020410	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2977053	10013	1111	115330	107536	JM21	-	HDAC6	CHEK1	CPBHM|HD6|PPP1R90	CHK1	Affinity Capture-Western	physical	Moses N (2020)	PUBMED:33020410	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2977291	4790	1111	110857	107536	-	-	NFKB1	CHEK1	EBP-1|KBF1|NF-kB1|NF-kappa-B|NF-kappaB|NFKB-p105|NFKB-p50|NFkappaB|p105|p50	CHK1	Affinity Capture-Western	physical	Wu L (2020)	PUBMED:33024116	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P19838	A0A024RDJ4	NP_001158884|NP_003989|NP_001306155	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3017064	51343	1111	119489	107536	-	-	FZR1	CHEK1	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1	CHK1	Affinity Capture-MS	physical	Franks JL (2020)	PUBMED:33306668	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UM11	-	NP_057347|NP_001129669|NP_001129670	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3031264	9616	1111	114977	107536	-	-	RNF7	CHEK1	CKBBP1|ROC2|SAG	CHK1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.912184872	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.912184872, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9UBF6	-	NP_001188299|NP_899060|NP_055060	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3033941	84329	1111	124053	107536	UNQ578/PRO1140	-	HVCN1	CHEK1	HV1|VSOP	CHK1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999991463	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999991463, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.999749566, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q96D96	-	NP_001243342|NP_001035196|NP_115745	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
